Image,Titre,Duree,Description,Nbjoueur
https://cdn1.philibertnet.com/547303-thickbox_default/if-it-fits.jpg,If It Fits,"
moins de 30mn
","Dans le jeu If It Fits, les joueurs vont jouer des cartes de leur main pour créer des boîtes dans lesquelles les chats pourront se loger.","

2 à 5 joueur(s)

"
https://cdn3.philibertnet.com/547371-thickbox_default/flesh-blood-tcg-tales-of-aria-unlimited-boite-de-24-boosters.jpg,Flesh & Blood TCG - Tales of Aria Unlimited - Boite de 24 Boosters,,Cette boite contient 24 boosters Flesh & Blood de l'extension Tales of Aria Unlimited.,"

2 joueur(s)

"
https://cdn1.philibertnet.com/547474-thickbox_default/confluence-siderale-edition-remasterisee.jpg,Confluence Sidérale : Edition Remastérisée,"
2 à 3h
","Confluence Sidérale, le célèbre jeu de négociation a été remasterisé: nouveau design, nouvelles cartes et des règles désormais plus abordables.","

4 à 9 joueur(s)

"
https://cdn3.philibertnet.com/547489-thickbox_default/crescent-moon.jpg,Crescent Moon,"
2 à 3h
","Crescent Moon est un jeu de contrôle de zone pour quatre ou cinq joueurs. Chaque joueur incarne l'un des 5 personnages, chacun ayant ses propres actions et pouvoirs.","

4 à 5 joueur(s)

"
https://cdn3.philibertnet.com/547725-thickbox_default/kabula-huge-package-kickstarter.jpg,Kabula - Huge Package,"
1 à 2h
",Kabula est un jeu de société compétitif pour 1 à 5 joueurs qui se déroule dans un monde fantastique unique et tordu.,"

1 à 5 joueur(s)

"
https://cdn2.philibertnet.com/547760-thickbox_default/tu-la-connais-.jpg,Tu la connais ?,"
moins de 30mn
","Tu la connais ? est un jeu qui plonge les joueurs dans l'Histoire de France, de l'Antiquité à nos jours, à travers les portraits de femmes au destin extraordinaire.","

1 à 4 joueur(s)

"
https://cdn3.philibertnet.com/547762-thickbox_default/true-or-false.jpg,Sexploration - True or False,"
moins de 30mn
",Un quizz pour déceler le vrai du faux concernant les maladies et infections sexuellement transmissibles.,"

1 à 4 joueur(s)

"
https://cdn1.philibertnet.com/547765-thickbox_default/map-it-.jpg,Sexploration - Map it !,"
moins de 30mn
",Map it ! est un jeu qui permet de découvrir tous les moyens de contraceptions.,"

1 à 4 joueur(s)

"
https://cdn1.philibertnet.com/547849-thickbox_default/efemeris.jpg,Efemeris - Seconde Edition,"
30mn à 1h
",Efemeris est un jeu de stratégie prenant place pendant un uchronique Age des Grandes Découvertes.,"

2 à 4 joueur(s)

"
https://cdn3.philibertnet.com/547902-thickbox_default/topic.jpg,Topic,"
moins de 30mn
",Associez le thème et le nombre correct de syllabes pour gagner!,"

2 à 6 joueur(s)

"
https://cdn2.philibertnet.com/547920-thickbox_default/ivion-the-knight-and-the-lady.jpg,Ivion: The Knight and The Lady,"
moins de 30mn
",Ivion : The Knight and The Lady contient 2 decks personnages. Ils peuvent s'affronter entre eux ou affronter n'importe quel autre personnage de la gamme Ivion.,"

2 à 4 joueur(s)

"
https://cdn3.philibertnet.com/548779-thickbox_default/pagan-le-destin-de-roanoke.jpg,Pagan: Le Destin de Roanoke,"
30mn à 1h
","Une sorcière et un chasseur de sorcières s’affrontent dans ce jeu de cartes asymétrique pour 2 joueurs: la première cherche à compléter un puissant rituel, tandis que son adversaire mène l’enquête pour savoir sous quelle identité elle se cache.","

2 joueur(s)

"
https://cdn2.philibertnet.com/548833-thickbox_default/puerto-rico-1897.jpg,Puerto Rico 1897,"
1 à 2h
","Puerto Rico 1897 se déroule l'année suivant l'obtention de l'autonomie politique de Porto Rico et sa séparation du gouvernement colonial espagnol. Dans le jeu, vous jouez le rôle d'un agriculteur portoricain indépendant dans cette nouvelle ère et vous êtes en concurrence avec d'autres pour embaucher des travailleurs afin de cultiver, vendre et échanger de précieuses récoltes.","

2 à 5 joueur(s)

"
https://cdn3.philibertnet.com/549171-thickbox_default/dungeon-drop-dropped-too-deep.jpg,Dungeon Drop - Dropped Too Deep,"
moins de 30mn
","Dungeon Drop - Dropped Too Deep est une extension épique du jeu sur table primé, Dungeon Drop.","

1 à 4 joueur(s)

"
https://cdn2.philibertnet.com/549195-thickbox_default/dungeon-drop-wizards-spells.jpg,Dungeon Drop - Wizards & Spells,"
moins de 30mn
","Dungeon Drop - Wizards & Spells introduit 2 nouveaux modes de jeu dans Dungeon Drop, chacun permettant de jouer à 5 joueurs pour la première fois !","

1 à 5 joueur(s)

"
https://cdn3.philibertnet.com/549261-thickbox_default/dinosaur-island-rawr-n-write.jpg,Dinosaur Island: Rawr' N Write,"
30mn à 1h
","Dans Dinosaur Island : Rawr’ N Write votre but est de construire le parc d’attractions de dinosaures le plus génial ! Récupérez de l’ADN, créez des dinosaures et construisez des attractions pour magnifier le parcours des visiteurs de votre parc.","

1 à 4 joueur(s)

"
https://cdn1.philibertnet.com/549448-thickbox_default/cyberdoom-tower.jpg,CyberDoom Tower,"
moins de 30mn
",Cyberdoom Tower est une expérience d'exploration de donjon futuriste en solo et en coopératif dans laquelle vous essayez de collecter les codes de passage pour déverrouiller le dernier étage de la tour Cyberdoom !,"

1 à 2 joueur(s)

"
https://cdn2.philibertnet.com/549595-thickbox_default/zombicide-des-de-va-tout.jpg,Zombicide : Dés de Va-Tout,"
30mn à 1h
",Zombicide : Dés de Va-Tout est un blister contenant un set de 6 dés de va-tout pour Zombicide.,"

1 à 6 joueur(s)

"
https://cdn2.philibertnet.com/549609-thickbox_default/trails.jpg,Trails,"
moins de 30mn
","Dans Trails, incarnez des randonneurs explorant des sites emblématiques des États-Unis et des parcs nationaux. Appartenant à la série Parks, Trails est un jeu familial accessible dès 10 ans.","

2 à 4 joueur(s)

"
https://cdn3.philibertnet.com/549611-thickbox_default/home-scape-home-tresor-perdu.jpg,Home Scape Home - Trésor Perdu,"
1 à 2h
",Home Scape Home est une série d'enquêtes immersives et accessibles à tous. Retournez le cerveau de vos amis et amusez-vous à résoudre chaque mystère en un temps record.,"

1 à 10 joueur(s)

"
https://cdn1.philibertnet.com/549893-thickbox_default/hades-trap.jpg,Hades Trap,"
moins de 30mn
","Hades Trap est un jeu de société familial inspiré des jeux vidéos d’aventure des années 1990. Affrontez les autres joueurs, explorez un labyrinthe modulaire interactif et tentez de trouver de précieux médaillons.","

2 à 4 joueur(s)

"
https://cdn3.philibertnet.com/549988-thickbox_default/nautilion.jpg,Nautilion,"
moins de 30mn
","Nautilion est un jeu de dés et de gestion aquatique, magnifiquement illustré dans la continuité de l'Oniverse.","

1 à 2 joueur(s)

"
https://cdn2.philibertnet.com/549990-thickbox_default/sylvion.jpg,Sylvion,"
moins de 30mn
","Sylvion est un subtile jeu de Tower Defense dans un univers coloré et feuillu, dans un univers magnifiquement illustré, dans la continuité de l'Oniverse.","

1 à 2 joueur(s)

"
https://cdn1.philibertnet.com/550135-thickbox_default/citytrip-brugge.jpg,Citytrip Brugge,"
moins de 30mn
","Dans Citytrip Bruges, vous jouez le rôle d’un guide. Vous essayez de planifier une journée inoubliable dans le cœur de Bruges, en tenant compte des souhaits des touristes. Le joueur qui obtient le meilleur « score de satisfaction » gagne.","

1 à 6 joueur(s)

"
https://cdn1.philibertnet.com/550390-thickbox_default/hellton-palace.jpg,Hellton Palace,"
30mn à 1h
","Hellton Palace est un jeu de casse-têtes et de combos pour deux joueurs , où devrez utilisez vos grooms pour satisfaire les clients de l'hôtel.","

2 joueur(s)

"
https://cdn1.philibertnet.com/550496-thickbox_default/exit-le-cimetiere-des-ombres.jpg,Exit : Le Cimetière des Ombres,"
1 à 2h
","EXIT est une expérience unique et immersive dans laquelle vous devrez faire preuve de coopération, d'observation et de logique.","

1 à 4 joueur(s)

"
https://cdn1.philibertnet.com/550614-thickbox_default/burncycle-extra-action-dice.jpg,Burncycle - Extra Action Dice,,"Bots, caméras, (dés d') action !",
https://cdn1.philibertnet.com/550633-thickbox_default/fairy-lights.jpg,Fairy Lights,"
moins de 30mn
",Tentez votre chance avec Fairy Lights! Complétez des séries d’animaux lumineux afin de créer la plus belle guirlande et marquer des points qui vous feront gagner la partie.,"

2 à 5 joueur(s)

"
https://cdn1.philibertnet.com/550719-thickbox_default/top-trumps-heros-disney.jpg,Top Trumps Héros Disney,"
moins de 30mn
","Joue avec tes héros Disney préférés, de Simba à Maui en passant par Tiana ou Judy Hopps. Distribue toutes les cartes, choisis une caractéristique et compare là à celle de ton adversaire. Remporte toutes les cartes pour gagner la partie !","

2 à 6 joueur(s)

"
https://cdn3.philibertnet.com/550764-thickbox_default/trivial-pursuit-party.jpg,Trivial Pursuit Party,"
30mn à 1h
",Version voyage du jeu Trivial Pursuit.,"

2 à 6 joueur(s)

"
https://cdn2.philibertnet.com/551003-thickbox_default/left-right-dilemma.jpg,Left Right Dilemma,"
30mn à 1h
",Left Right Dilemma est un jeu d’ambiance coopératif pour adultes qui vous fera découvrir les préférences inavouées de vos amis (et parfois inavouables).,"

3 à 6 joueur(s)

"
https://cdn1.philibertnet.com/551093-thickbox_default/dobble-access.jpg,Dobble - Access+,"
moins de 30mn
","Découvrez la version Access+ du célèbre jeu d’observation et de rapidité Dobble, adapté au public présentant des troubles cognitifs.","

1 à 4 joueur(s)

"
https://cdn2.philibertnet.com/551201-thickbox_default/dig-up-adventure.jpg,Dig Up Adventure,"
moins de 30mn
","Dig Up Adventure est un jeu de collection immersif, stratégique et fun dans lequel tous les coups sont permis ou presque pour arriver à la victoire!","

2 à 4 joueur(s)

"
https://cdn3.philibertnet.com/551213-thickbox_default/flesh-blood-tcg-uprising-blitz-deck-dromai.jpg,Flesh & Blood TCG - Uprising Blitz Deck - Dromai,,Deck Flesh & Blood prêt à jouer.,
https://cdn2.philibertnet.com/551221-thickbox_default/oak-deluxe-version.jpg,Oak - Deluxe Version,"
1 à 2h
",Oak - Deluxe Version vous met dans le rôle du chef d'un des quatre ordres de druides de ce monde fantastique. Votre but sera d'établir le fait que votre ordre mérite d'être choisi par l'esprit du chêne-arche pour rester à ses côtés et apprendre ses secrets.,"

1 à 4 joueur(s)

"
https://cdn1.philibertnet.com/551239-thickbox_default/canard-pc-hors-serie-n7.jpg,Canard PC - Hors-série n°7,,Hors-Série numéro 7 du magazine Canard PC entièrement consacré aux jeux de plateau.,
https://cdn1.philibertnet.com/551248-thickbox_default/machina-arcana.jpg,Machina Arcana,"
2 à 3h
",Machina Arcana est un jeu de société coopératif d'aventure et d'horreur pour 1 à 4 joueurs. La règle la plus importante est : survivre.,"

1 à 4 joueur(s)

"
https://cdn2.philibertnet.com/551295-thickbox_default/nope-.jpg,Nope !,"
moins de 30mn
","Dans ce jeu de cartes innovant, les joueurs n'essaient pas de se débarrasser de leurs cartes, mais de les garder. Obligez vos coéquipiers à se débarrasser de leurs cartes !","

2 à 6 joueur(s)

"
https://cdn2.philibertnet.com/551333-thickbox_default/cartaventura-hollywood.jpg,Cartaventura : Hollywood,"
30mn à 1h
","Dans Cartaventura Hollywood, traversez les Etats-Unis d’Amérique dans la peau d’un vagabond du rail rêvant de cinéma !","

1 à 6 joueur(s)

"
https://cdn2.philibertnet.com/551368-thickbox_default/kingdom-rush-sir-gerald-lightseeker-vs-jt.jpg,Kingdom Rush - Sir Gerald Lightseeker vs J.T.,"
1 à 2h
","Kingdom Rush - Sir Gerald Lightseeker vs J.T. est une extension pour le jeu Kingdom Rush : Faille Temporelle, qui propose de nouveaux défis tout en ajoutant plus de polyvalence.","

1 à 4 joueur(s)

"
https://cdn2.philibertnet.com/551702-thickbox_default/firefly-misbehavin-.jpg,Firefly: Misbehavin',"
30mn à 1h
","Firefly: Misbehavin' est un jeu de deckbuilding dans l'univers de Firefly ou vous devrez chercher à vous surpasser, à vous battre ou même à conclure des accords pour atteindre cet objectif.","

2 à 4 joueur(s)

"
https://cdn2.philibertnet.com/551999-thickbox_default/rapido.jpg,Rapido,"
moins de 30mn
","Rapido est un jeu de stop ou encore. Pour être le premier joueur à atteindre le sommet de l'escalier, il faut non seulement de la chance aux dés, mais aussi du sens tactique ! Combien de fois oserez-vous relancer les dés ?","

2 à 6 joueur(s)

"
https://cdn3.philibertnet.com/552143-thickbox_default/cartzzle-foules.jpg,Cartzzle - Foules,"
moins de 30mn
","Cartzzle est un nouveau concept de jeu de société contenant un jeu, une oeuvre d'art et des énigmes. Composez cette interprétation graphique de Pauline Détraz, puis refaites-la en relevant des défis.","

1 à 2 joueur(s)

"
https://cdn3.philibertnet.com/552145-thickbox_default/cartzzle-la-nuit-etoilee.jpg,Cartzzle - La Nuit Etoilée,"
moins de 30mn
","Cartzzle est un nouveau concept de jeu de société contenant un jeu, une oeuvre d'art et des énigmes. Composez cette interprétation graphique de Pauline Détraz, puis refaites-la en relevant des défis.","

1 à 2 joueur(s)

"
https://cdn1.philibertnet.com/552317-thickbox_default/root-underworld-hirelings-pack.jpg,Root: Underworld Hirelings Pack,,Cette extension vous permet d'ajouter les mercenaires de l'Underworld à vos parties de Root.,
https://cdn3.philibertnet.com/552373-thickbox_default/super-cortex-challenge.jpg,Super Cortex Challenge,"
moins de 30mn
","Super Cortex Challenge est un jeu où vous testerez votre mémoire, votre rapidité et votre réflexion avec des challenges relevés pour vos méninges !","

2 à 6 joueur(s)

"
https://cdn1.philibertnet.com/552609-thickbox_default/similo-les-animaux-fantastiques.jpg,Similo : Les Animaux Fantastiques,"
moins de 30mn
","Dans Similo : Les Animaux Fantastiques, trouvez le personnage secret parmi les personnages les plus connus de la saga !","

2 à 10 joueur(s)

"
https://cdn3.philibertnet.com/552658-thickbox_default/arcana-puzzle-1000-pieces-le-petit-chaperon-rouge.jpg,Arcana Puzzle 1000 pièces: Le Petit Chaperon Rouge,"
30mn à 1h
",Un certain nombre d'énigmes sont cachées dans les illustrations de ce puzzle. Que recèle cette énigmatique lettre de Mère-grand à sa petite fille?,"

1 joueur(s)

"
https://cdn2.philibertnet.com/552822-thickbox_default/bordel-temporel.jpg,Bordel Temporel,"
moins de 30mn
",Bordel Temporel est un jeu d’ambiance qui a la particularité de comprendre 2 modes de jeux dans une seule boite !,"

1 à 9 joueur(s)

"
https://cdn1.philibertnet.com/552840-thickbox_default/take-a-seat.jpg,Take a Seat,"
moins de 30mn
","Take a Seat est un jeu à la mécanique innovante de ""Share & Write"", où les joueurs devront jouer simultanément pour tenter de remporter la partie.","

1 à 6 joueur(s)

"
https://cdn2.philibertnet.com/553038-thickbox_default/tanto-cuore-winter-romance.jpg,Tanto Cuore - Winter Romance,"
30mn à 1h
","Dans Tanto Cuore - Winter Romance, allumez les braises de l'amour pour échapper au froid de l'hiver!","

2 à 4 joueur(s)

"
https://cdn3.philibertnet.com/553109-thickbox_default/resist.jpg,Resist!,"
moins de 30mn
","Resist! est un jeu solitaire rapide, basé sur des cartes, dans lequel vous incarnez un maquisard espagnol qui lutte contre le régime franquiste.","

1 joueur(s)

"
https://cdn3.philibertnet.com/553596-thickbox_default/star-trek-super-skill-pinball.jpg,Super-Skill Pinball: Star Trek,"
30mn à 1h
",Star Trek: Super-Skill Pinball est un jeu de type roll & write dans l'univers de Star Trek.Choisissez parmi les 4 flippers disponibles et marquez un maximum de points !,"

1 à 4 joueur(s)

"
https://cdn1.philibertnet.com/553632-thickbox_default/conspirations.jpg,Conspirations,"
30mn à 1h
","Vous cherchez un jeu à identité secrète dans la lignée du Loup Garou mêlant stratégie, bluff et collaboration ? Jouez à Conspirations !","

4 à Plus de 10 joueurs

"
https://cdn1.philibertnet.com/553641-thickbox_default/mimtoo-pop-culture.jpg,Mimtoo Pop Culture,"
30mn à 1h
","Mimez et bruitez des phrases uniques et détonantes, en mélangeant les personnages et les actions ! 100% clins d’œil pop culture : Yoda qui est sapé comme jamais… Un gremlin qui a les yeux couleur menthe à l’eau… Des centaines de références hilarantes à retrouver !","

4 à 10 joueur(s)

"
https://cdn2.philibertnet.com/553647-thickbox_default/cosmic-encounter-cosmic-odyssey-campaign-expansion.jpg,Cosmic Encounter - Cosmic Odyssey Campaign Expansion,,Cette 7e extension pour Cosmic encounter introduit un nouveau mode de jeu: le mode campagne.,"

3 à 8 joueur(s)

"
https://cdn3.philibertnet.com/553779-thickbox_default/ravage-jdp-n14.jpg,Ravage Hors Série N°14 - Jeux de Plateau,,"Un magnifique numéro de 130 pages tout en couleur, abondamment illustré, et aussi agréable à regarder qu’à lire.",
https://cdn1.philibertnet.com/553940-thickbox_default/unstable-unicorns-licornes-de-legende.jpg,Unstable Unicorns - Licornes de Légende,"
30mn à 1h
",Unstable Unicorns - Licornes de Légendes est une extension pour le jeu Unstable Unicorns avec 54 nouvelles cartes.,"

2 à 8 joueur(s)

"
https://cdn1.philibertnet.com/554038-thickbox_default/vindication.jpg,Vindication,"
1 à 2h
","Stratégie de haut col, construction de tableaux, gestion des ressources, contrôle de territoire, choix des actions, plateau modulaire et pouvoirs variables: découvrez toutes ces mécaniques dans Vindication !","

2 à 5 joueur(s)

"
https://cdn2.philibertnet.com/554510-thickbox_default/limite-limite-limite-refresh.jpg,Limite Limite Limite (Refresh),"
30mn à 1h
","Une extension pour Limite Limite, le célèbre jeu que vous aurez honte d'aimer est de retour avec de nouvelles cartes pour des combinaisons encore plus scandaleuses!","

3 à Plus de 10 joueurs

"
https://cdn1.philibertnet.com/554514-thickbox_default/limite-limite-parents-vs-enfants.jpg,Limite Limite : Parents VS Enfants,"
moins de 30mn
",Limite limite : Parents VS Enfants est un jeu de cartes dans lequel toute la famille doit compléter des phrases à trou en créant des associations de cartes les plus drôles possibles,"

3 à Plus de 10 joueurs

"
https://cdn3.philibertnet.com/554882-thickbox_default/cortex-harry-potter.jpg,Cortex Harry Potter,"
moins de 30mn
","Cortex Harry Potter est un jeu familial et fun mêlant réflexion, mémoire et rapidité. Challengez votre cerveau avec un jeu fun mettant vos capacités à l’épreuve !","

2 à 6 joueur(s)

"
https://cdn2.philibertnet.com/555001-thickbox_default/blanc-manger-coco-la-guerre-des-sexes.jpg,Blanc Manger Coco - La Guerre des Sexes,"
30mn à 1h
",Blanc Manger Coco - La Guerre des Sexes est une nouvelle extension pour Blanc Manger Coco.,"

3 à Plus de 10 joueurs

"
https://cdn2.philibertnet.com/555008-thickbox_default/80-days.jpg,80 Days,"
1 à 2h
","Dans 80 Days revivez les célèbres aventures de Phileas Fogg, en tentant de réaliser le tour du monde en 80 jours !","

2 à 4 joueur(s)

"
https://cdn2.philibertnet.com/555039-thickbox_default/hitster.jpg,Hitster,"
moins de 30mn
","Dans Hitster, tentez de placer tour à tour des hits musicaux par ordre chronologique sur votre ligne du temps musicale et créez votre propre voyage dans le passé. 300 hits pour vous faire vivre une véritable fête entre amis.","

2 à 10 joueur(s)

"
https://cdn1.philibertnet.com/555187-thickbox_default/rainforest.jpg,Rainforest,,"Dans Rainforest, agencez harmonieusement votre jungle avec les différents types de végétation et réintroduisez les espèces animales emblématiques de la région pour aider à leur préservation.","

2 à 4 joueur(s)

"
https://cdn1.philibertnet.com/555271-thickbox_default/minecraft-portal-dash.jpg,Minecraft - Portal Dash,"
30mn à 1h
","Dans Minecraft : Portal Dash, vous tentez de fuir le Nether, le monde souterrain en feu de Minecraft.","

1 à 4 joueur(s)

"
https://cdn3.philibertnet.com/555295-thickbox_default/toko-island.jpg,Toko Island,"
moins de 30mn
","Toko Island est un jeu coopératif et évolutif de mémoire, de déduction et de chance avec un plateau en 3D. Ce jeu fera voyager toute la famille grâce à ces différentes missions disposant d'une grande rejouabilité.","

1 à 4 joueur(s)

"
https://cdn1.philibertnet.com/555311-thickbox_default/ten.jpg,Ten,"
moins de 30mn
",Ten est un jeu de pose de tuiles pour 2 joueurs.,"

2 joueur(s)

"
https://cdn2.philibertnet.com/555313-thickbox_default/discordia.jpg,Discordia,"
1 à 2h
",Développez votre ville Romaine tout en repoussant les attaques barbares venus de Germanie.,"

1 à 4 joueur(s)

"
https://cdn2.philibertnet.com/555353-thickbox_default/la-guerre-de-l-anneau-le-destin-d-erebor.jpg,La Guerre de l'Anneau - Le Destin d'Erebor,"
2 à 3h
",Le Destin d'Erebor propose un scénario alternatif pour La Guerre de l'Anneau.,"

2 à 4 joueur(s)

"
https://cdn1.philibertnet.com/555387-thickbox_default/grrrignettes-version-o-lee.jpg,GRRRignettes - Version O'lee,"
moins de 30mn
","Sur une table ou accroché au mur, en famille ou entre amis, en compétition ou en coopération, vous n'avez qu'un seul objectif : trouver les GRRRignettes !","

1 à 10 joueur(s)

"
https://cdn3.philibertnet.com/555494-thickbox_default/ready-set-bet.jpg,Ready Set Bet,"
30mn à 1h
","Pariez sur une course hippique effrénée et essayez de tirer votre épingle du jeu entre prise de risques, bluffs et audace. Que le plus malin l'emporte !","

2 à 9 joueur(s)

"
https://cdn1.philibertnet.com/555627-thickbox_default/space-expatriate.jpg,Space Expatriate,"
30mn à 1h
",Space Expatriate est une aventure compétitive pour 2-4 joueurs qui vous transportera dans le monde des stations spatiales et des robots terraformeurs.,"

2 à 4 joueur(s)

"
https://cdn3.philibertnet.com/555632-thickbox_default/village-of-legends-base-game.jpg,Village of Legends - Base Game,"
30mn à 1h
","Village of Legends est un jeu de deck building de deux à quatre joueurs dans lequel les joueurs choisissent un héros unique et l'améliorent tout au long de la partie en combinant ses compétences individuelles avec des objets achetés sur le marché, notamment des armes, des sorts, des parchemins, des trésors et bien plus encore !","

2 à 4 joueur(s)

"
https://cdn2.philibertnet.com/555738-thickbox_default/wild-serengeti.jpg,Wild : Serengeti,"
1 à 2h
","Plongez au cœur du parc national du Serengeti, et réalisez un documentaire à couper le souffle !","

1 à 4 joueur(s)

"
https://cdn2.philibertnet.com/555742-thickbox_default/thorgal-le-pays-de-qa.jpg,Thorgal – Le Pays de Qâ,"
moins de 30mn
",Vivez l’aventure de Thorgal et de ses compagnons au pays Qâ.,"

1 à 4 joueur(s)

"
https://cdn1.philibertnet.com/555746-thickbox_default/p-tit-jeu-de-kam-kam.jpg,P'tit Jeu de Kam Kam,"
moins de 30mn
",Aligne 3 fois le même animal pour gagner !,"

2 à 6 joueur(s)

"
https://cdn2.philibertnet.com/555748-thickbox_default/defis-nature-dinosaures-2-bleu.jpg,Défis Nature - Dinosaures 2 Bleu,"
moins de 30mn
","Défis Nature - Dinosaures 2 vous emmène à la rencontre des dinosaures les plus surprenants ! Découvrez les espèces disparues, puis pariez sur les points forts de vos animaux pour collecter toutes les cartes du jeu et remporter la partie. Alors, prêts à relever le défi ?","

2 à 6 joueur(s)

"
https://cdn1.philibertnet.com/555957-thickbox_default/pierre-papier-magicien.jpg,"Pierre, Papier, Magicien","
moins de 30mn
","Pierre, Papier, Magicien est un jeu stratégique de déduction sournoise, dans lequel les joueurs créeront des signes avec leur main dans le but de lancer les sorts mythiques de l’univers du jeu de rôle Dungeons & Dragons©.","

3 à 6 joueur(s)

"
https://cdn3.philibertnet.com/556006-thickbox_default/coyote.jpg,Coyote,"
moins de 30mn
","Soyez malin comme Coyote, trouvez votre carte secrète, et ne vous faites pas avoir !","

3 à 6 joueur(s)

"
https://cdn1.philibertnet.com/556016-thickbox_default/les-schtroumpfs-le-grimoire-du-grand-schtroumpf.jpg,Les Schtroumpfs - Le Grimoire du Grand Schtroumpf,"
moins de 30mn
",Gargamel a dérobé le grimoire du Grand Schtroumpf et l’a caché dans son manoir terrifiant ! Retrouvez et révélez la pièce où est caché le grimoire avant que Gargamel n’atteigne son manoir.,"

1 à 4 joueur(s)

"
https://cdn1.philibertnet.com/556025-thickbox_default/my-first-castle-panic.jpg,My First Castle Panic,"
moins de 30mn
",Dans My First Castle Panic les joueurs jouent tous ensemble afin d’arrêter les monstres avant qu’ils n’atteignent le château. Ce jeu familial coopératif permettra aux jeunes joueurs d’appréhender les formes et les couleurs.,"

1 à 4 joueur(s)

"
https://cdn2.philibertnet.com/556028-thickbox_default/wurfelhelden.jpg,Würfelhelden,"
moins de 30mn
","Dans Würfelhelden, les joueurs se glissent dans la peau d'un héros et doivent vaincre les méchants qui font des bêtises dans tout le royaume. Avec leurs dés, les joueurs sécurisent les récompenses ou trouvent des trésors précieux.","

2 à 4 joueur(s)

"
https://cdn1.philibertnet.com/556066-thickbox_default/backgammon.jpg,Backgammon,"
moins de 30mn
","Découvrez le Backgammon, un jeu de plateau traditionnel pour 2 joueurs à partir de 8 ans avec de belles illustrations colorées.","

2 joueur(s)

"
https://cdn2.philibertnet.com/556105-thickbox_default/tam-tam-tic-tac.jpg,Tam Tam Tic Tac,"
moins de 30mn
",Tam Tam Tic Tac est une sélection de petits jeux pour s'entrainer à lire l'heure.,"

1 à 4 joueur(s)

"
https://cdn2.philibertnet.com/556188-thickbox_default/neuroshima-hex-30-pirates.jpg,Neuroshima Hex 3.0 : Pirates,,"Neuroshima Hex 3.0 : Pirates est une nouvelle extension de Neuroshima Hex 3.0, le jeu de contrôle de zone emblématique du monde de Neuroshima.",
https://cdn3.philibertnet.com/556198-thickbox_default/eleven-coupe-internationale.jpg,Eleven - Coupe Internationale,"
1 à 2h
",Affrontez de nouveaux adversaires lors de la Coupe internationale et devenez l'un des plus grands clubs du monde !,"

1 à 4 joueur(s)

"
https://cdn3.philibertnet.com/556631-thickbox_default/crossing-oceans-upgrade-set-fur-transatlantic.jpg,Crossing Oceans - Upgrade Set für Transatlantic,"
1 à 2h
","Crossing Oceans - Upgrade Set für Transatlantic reprend le thème et certains éléments du jeu de société TransAtlantic sorti en 2017, composant un nouveau jeu sur une grande carte historique du monde.","

2 à 4 joueur(s)

"
https://cdn3.philibertnet.com/556635-thickbox_default/detective-batman-tout-n-est-que-mensonge.jpg,Détective - Batman : Tout n'est que Mensonge,"
2 à 3h
",Détective - Batman : Tout n'est que Mensonge est un jeu coopératif et narratif dans lequel vous êtes recruté par Jim Gordon™ afin d’enquêter sur des affaires que le Gotham City™ Police Department (GCPD) ne peut résoudre seul.,"

1 à 5 joueur(s)

"
https://cdn2.philibertnet.com/556749-thickbox_default/valda-ragnarok.jpg,Valda - Ragnarok,"
1 à 2h
",Valda – Ragnarok est la deuxième extension de Valda.,"

1 à 5 joueur(s)

"
https://cdn2.philibertnet.com/556772-thickbox_default/flamecraft.jpg,Flamecraft,"
1 à 2h
","Dans Flamecraft, 1 à 5 joueurs jouent le rôle des gardiens de flammes, rassemblant des objets, plaçant des dragons et lançant des enchantements pour améliorer les boutiques de la ville.","

1 à 5 joueur(s)

"
https://cdn1.philibertnet.com/556901-thickbox_default/that-old-wallpaper.jpg,That Old Wallpaper,"
moins de 30mn
","That Old Wallpaper est un jeu de cartes, où le joueur qui associera le plus de formes et de couleurs, collectera le plus de souvenirs uniques et composera la section de papier peint ayant le meilleur score remportera le jeu et rendra sa grand-mère fière !","

2 à 5 joueur(s)

"
https://cdn3.philibertnet.com/557005-thickbox_default/dice-conquest.jpg,Dice Conquest,"
moins de 30mn
",Une aventure coopérative stratégique et stimulante qui se joue avec un simple set de dés et un jeu de cartes !,"

1 à 4 joueur(s)

"
https://cdn2.philibertnet.com/557466-thickbox_default/bloodborne-the-boardgame-forbidden-woods.jpg,Bloodborne : The Boardgame - Forbidden Woods,"
1 à 2h
",L'extension Bloodborne : The Boardgame - Forbidden Woods offre aux joueurs deux campagnes complètes et une mission secondaire qu'ils peuvent tenter.,"

1 à 4 joueur(s)

"
https://cdn3.philibertnet.com/557755-thickbox_default/althing-lintegrale.jpg,Althing - L’intégrale,"
moins de 30mn
","Althing l’intégrale c’est un jeu évolutif, abordable de manière ludique en campagne. Jouez en solo, ou de deux à trois, voir en équipe de deux à quatre joueurs. Composez votre deck de départ à votre convenance et lancez vous dans une course nerveuse et épique d’une vingtaine de minutes modulable à souhait.","

1 à 4 joueur(s)

"
